text,language,century,region,script_type,shelfmark,verse,genre,project,line_type,gen_split,source_idx,image_path,source_corpus
nes prieres et oraisons. celui euesque ouit,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,dev,65081,images/ligne_65081.png,CATMuS
de matines il gardast les portes de l eglise,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,dev,65082,images/ligne_65082.png,CATMuS
uant humilite et honnestete de meurs en,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,dev,65083,images/ligne_65083.png,CATMuS
ple qͥ peristoit de fain. Au moĩs de cẽt mu-,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,dev,65084,images/ligne_65084.png,CATMuS
uiẽdres aux greniers ⁊ ainsi le firent. Et,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,dev,65085,images/ligne_65085.png,CATMuS
quãt ilz l eurẽt baille uindrẽt aux greniers,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65086,images/ligne_65086.png,CATMuS
uotiõ ⁊ il garderoit les portes Ce fut mer,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65087,images/ligne_65087.png,CATMuS
re de dieu. Or est il aĩsi q̃ ung sien uoisĩ es-,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65088,images/ligne_65088.png,CATMuS
de toy si les espreuue maintenant. Et tan,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65089,images/ligne_65089.png,CATMuS
posa ueiller. pour sauoir qui estoit celluy qͥ,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65090,images/ligne_65090.png,CATMuS
lui le trouua et rendit graces a dieu. Et ꝓ,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65091,images/ligne_65091.png,CATMuS
lui auoit ayde en sa pourete Et peu de tẽps,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65092,images/ligne_65092.png,CATMuS
tost ung homme s apparut en la semblãce,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65093,images/ligne_65093.png,CATMuS
cretement en la maison de celuy une ma-,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65094,images/ligne_65094.png,CATMuS
et que celui qui premier uiendroit a l eglise,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65095,images/ligne_65095.png,CATMuS
Et quant ilz furent uenus a son eglise. ilz,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65096,images/ligne_65096.png,CATMuS
dieu ⁊ leur creãce ⁊ nõ pas a ses merites,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65097,images/ligne_65097.png,CATMuS
ung euesq̃ de grãt auctorite a qui toute l e,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65098,images/ligne_65098.png,CATMuS
xãdrie ⁊ le noꝰ conuiẽt rẽdre aux graniers,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65099,images/ligne_65099.png,CATMuS
lors raconterent les miracles aux mini-,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65100,images/ligne_65100.png,CATMuS
toutes choses ueilloit en oraison en ames-,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65101,images/ligne_65101.png,CATMuS
la uiãde failloit a tous. Et lors l õme de di,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65102,images/ligne_65102.png,CATMuS
Pere nous n oseriõs. car il est mesure en ale,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65103,images/ligne_65103.png,CATMuS
eut tous amonnestes d estre en ieunes; bõ-,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65104,images/ligne_65104.png,CATMuS
mẽt estoiẽt arriues au port et tãtost il y ala,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65105,images/ligne_65105.png,CATMuS
riniers perissoient si le prierẽt ainsi a gros,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65106,images/ligne_65106.png,CATMuS
si comme enuoye de dieu ¶ Nicolas se leua,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65107,images/ligne_65107.png,CATMuS
ta en la maison d icellui leq̃l s esueilla au sõ,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65108,images/ligne_65108.png,CATMuS
⁊ de leur infamete elles fussẽt soustenues,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65109,images/ligne_65109.png,CATMuS
teur de ceste felonnie. Et getta la nuyt se-,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65110,images/ligne_65110.png,CATMuS
uesq̃ de la cite de mirre mourut si se assem,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65111,images/ligne_65111.png,CATMuS
ueilleuse chose. car a heure de matines ain,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65112,images/ligne_65112.png,CATMuS
deuant tous les autres. et l euesque le prĩt,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65113,images/ligne_65113.png,CATMuS
ctes ce q̃ ie uoꝰ dy; ⁊ ie uous ꝓmetz ꝑ la uer,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65114,images/ligne_65114.png,CATMuS
et quant le saint homme le sceut il eust hor,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65115,images/ligne_65115.png,CATMuS
priant les mariniers qu ilz aidassãt au peu,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65116,images/ligne_65116.png,CATMuS
ploit de la nef. et tantost la tempeste cessa.,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65117,images/ligne_65117.png,CATMuS
latz; et les admonnesta de estre tous en de,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65118,images/ligne_65118.png,CATMuS
lection appartenoit. Et ainsi comme il les,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65119,images/ligne_65119.png,CATMuS
qui auroit nõ nicolas il le sacrast euesque,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65120,images/ligne_65120.png,CATMuS
celle nuit une uoix qui lui dist que a l eure,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65121,images/ligne_65121.png,CATMuS
⁊ pour la pourete d icelles ensẽble furẽt cõ,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65122,images/ligne_65122.png,CATMuS
lui denia ⁊ lui reqͥst qͥl ne dist ceste chose a ꝑ,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65123,images/ligne_65123.png,CATMuS
choses sont urayes que nous auons ouyes,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65124,images/ligne_65124.png,CATMuS
stres de l empereur. et louerẽt forment dieu,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65125,images/ligne_65125.png,CATMuS
ses larmes. Nicolas seruiteur de dieu si les,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65126,images/ligne_65126.png,CATMuS
est ton nom. et lui qui estoit simple comme,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65127,images/ligne_65127.png,CATMuS
tu de dieux qͥl ne apetissera de riẽs; quãt uoꝰ,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65128,images/ligne_65128.png,CATMuS
de saint nicolas fut si grande famine que,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65129,images/ligne_65129.png,CATMuS
de l ẽpereur ⁊ rendirent celle mesme mesu-,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65130,images/ligne_65130.png,CATMuS
eu nicolas ouit que les nefz charges de fro,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65131,images/ligne_65131.png,CATMuS
aisnee fille. et par moult peu de temps ap̃s,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65132,images/ligne_65132.png,CATMuS
de fẽme. il estoit hõnorable ⁊ hũble en rere,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65133,images/ligne_65133.png,CATMuS
re qu ilz auoyent receue en alexandrie. Et,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65134,images/ligne_65134.png,CATMuS
traĩtes de aller en peche affĩ q̃ de leur gaĩg,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65135,images/ligne_65135.png,CATMuS
quant il uint la; et lui demanda comment,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65136,images/ligne_65136.png,CATMuS
blerent les prelatz. pour pourueoir a celle,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65137,images/ligne_65137.png,CATMuS
grissant son corps. Il escheuoit cõpaignie,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65138,images/ligne_65138.png,CATMuS
nõ pas a la louẽge humaine mais a la gloi,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65139,images/ligne_65139.png,CATMuS
pas. et leur commenca a aider en leur ex-,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65140,images/ligne_65140.png,CATMuS
apres nicolas doubla la masse d or et la get,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65141,images/ligne_65141.png,CATMuS
"se et rendit graces a dieu, si en maria son",French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65142,images/ligne_65142.png,CATMuS
uant tous. prouffitable en parler. ioyeulx,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65143,images/ligne_65143.png,CATMuS
se d or enueloppee en ung drapeau. E quãt,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65144,images/ligne_65144.png,CATMuS
Et adonc reuela ceste chose aux autres pre,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65145,images/ligne_65145.png,CATMuS
colas seruiteur de uostre sainctete Et ilz l ẽ,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65146,images/ligne_65146.png,CATMuS
te uoye. Et lors courrut plꝰ hastiuement ⁊,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65147,images/ligne_65147.png,CATMuS
chaiere Et il en ensniuant ainsi comme de,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65148,images/ligne_65148.png,CATMuS
dist qu ilz attribuassent a la misericorde de,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65149,images/ligne_65149.png,CATMuS
en une cronique que saint Nicolas fut au,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65150,images/ligne_65150.png,CATMuS
disant ainsi. Sire ne t enfuy pas affin q̃ ie,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65151,images/ligne_65151.png,CATMuS
De saint Nicolas,French,15,RunningTitleZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65152,images/ligne_65152.png,CATMuS
a terre et luy uoulut baiser les piedz. Et il,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65153,images/ligne_65153.png,CATMuS
une coulombe s enclina son chief et dist. Ni,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65154,images/ligne_65154.png,CATMuS
Il fut ung temps que en toute la prouince,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65155,images/ligne_65155.png,CATMuS
le seruiteur de dieu fist sembable euure ce,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65156,images/ligne_65156.png,CATMuS
sonne tant comme il uesquist Apres ce le-,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65157,images/ligne_65157.png,CATMuS
et son seruiteur. Et l omme de dieu distri-,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65158,images/ligne_65158.png,CATMuS
toit noble hõe qͥ auoit trois filles uierges.,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65159,images/ligne_65159.png,CATMuS
uoient oncques ueu Et lors rendirent gra,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65160,images/ligne_65160.png,CATMuS
de l ẽpereur Et le saint hõme leur dist. Fai,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65161,images/ligne_65161.png,CATMuS
conseil de Nice ⁊ ung iour que aucuns ma,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65162,images/ligne_65162.png,CATMuS
mererent a l eglise iasoit ce qu il refusast la,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65163,images/ligne_65163.png,CATMuS
itz en chacune nef. Et ilz luy respondirent,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65164,images/ligne_65164.png,CATMuS
le congneurent sans demonstre et si ne l a-,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65165,images/ligne_65165.png,CATMuS
du cheoir et suiuit nicolas qui s ensuioit en,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65166,images/ligne_65166.png,CATMuS
grande dignite forment et le misrent en la,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65167,images/ligne_65167.png,CATMuS
l omme se leua au matĩ il trouua celle mas,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65168,images/ligne_65168.png,CATMuS
retraire il en reprist. Et dist. Ua ap̃s moy,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,test,65169,images/ligne_65169.png,CATMuS
cõmãda qu il fut ẽclos en chartre. ⁊ au ma,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,test,65170,images/ligne_65170.png,CATMuS
si batu il fut lie en la croix ꝑ piez ⁊ ꝑ maĩs,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,test,65171,images/ligne_65171.png,CATMuS
dry cõmenca a demonstrer par cinq raisõs,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,test,65172,images/ligne_65172.png,CATMuS
stre les pria qu ilz ne ẽpeschassẽt point son,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,test,65173,images/ligne_65173.png,CATMuS
courut la moult de peuple disant. Le sang,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,dev,65174,images/ligne_65174.png,CATMuS
dist ses maĩs en la croix non maculees La,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,dev,65175,images/ligne_65175.png,CATMuS
seur du mãdement de dieu il estoit necessai,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,dev,65176,images/ligne_65176.png,CATMuS
Et le filz de l omme sera trahy ⁊c. Et par,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,dev,65177,images/ligne_65177.png,CATMuS
re saĩt andry q̃ le mistere de la croix estoit,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,dev,65178,images/ligne_65178.png,CATMuS
egee cõmenca a dire. Se tu ne obeis a moy,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65179,images/ligne_65179.png,CATMuS
affin qu il eust plus grans flagellacious ⁊,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65180,images/ligne_65180.png,CATMuS
raison q̃ la chose cõtraire fut reboutee par,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65181,images/ligne_65181.png,CATMuS
et de tant seroit il plus agreable a soy et a,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65182,images/ligne_65182.png,CATMuS
se moult connenable q̃ le nouuel adã estan,French,15,MainZone,Print,"Paris, BnF, Velins 690",prose,Narratives,Gallicorpora,DefaultLine,train,65183,images/ligne_65183.png,CATMuS
